gdof_sigma,gdof_u,gdof_d,elastic_formulation,history_source,max_d,max_H,R,residual_force,R_dir,load,load_dir,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_step_s,t_init_damage_s,t_elastic_assemble_s,t_elastic_solve_s,t_phase_assemble_s,t_phase_solve_s,d_relaxation,stagger_tol,reaction_y,disp_y,step,iters,converged,err_u,err_d
1542675,1119744,187489,standard,from_u,1.0,372.5905247678499,-0.37213424587166893,-0.37213424587166893,y,0.0027,y,solve_direct_pardiso,gmres-phase,1,206,True,True,nan,2.965161815302813e-10,1.748474703966623e-05,2.965161848870316e-10,5888.027163594961,3.933906555175781e-06,440.8322337567806,5279.6077395528555,30.35370036959648,129.17464703321457,1.0,1e-05,-0.37213424587166893,0.0027,27,39,True,2.589075735693341e-07,2.424985249607622e-06
1542675,1119744,187489,standard,from_u,1.0,485.8939454848789,-0.383933005539012,-0.383933005539012,y,0.0028,y,solve_direct_pardiso,gmres-phase,1,196,True,True,nan,9.8769062117176e-11,7.394915192013544e-07,9.87690587700273e-11,5997.031813696027,4.202127456665039e-06,451.13019958138466,5381.0700384527445,30.025679349899292,126.79629534482956,1.0,1e-05,-0.383933005539012,0.0028,28,40,True,3.568663046431959e-06,9.992385124447299e-06
1542675,1119744,187489,standard,from_u,1.0,485.8939454848789,-0.383933005539012,-0.383933005539012,y,0.0028,y,solve_direct_pardiso,gmres-phase,1,196,True,True,nan,9.8769062117176e-11,7.394915192013544e-07,9.87690587700273e-11,6057.705174908042,4.76837158203125e-06,448.5267051458359,5445.089917570353,30.25507442653179,125.73246550559998,1.0,1e-05,-0.383933005539012,0.0028,28,40,True,3.568663046431959e-06,9.992385124447299e-06
1542675,1119744,187489,standard,from_u,1.0,534.2742460760165,-0.3953731811471077,-0.3953731811471077,y,0.0029000000000000002,y,solve_direct_pardiso,gmres-phase,1,218,True,True,nan,1.3436358291793057e-10,8.163893053756486e-08,1.3436358224215115e-10,6349.151507943869,4.336237907409668e-06,483.2850282341242,5687.949524670839,32.63311170041561,136.9110040962696,1.0,1e-05,-0.3953731811471077,0.0029000000000000002,29,43,True,1.6450874443314083e-06,5.590873502068135e-06
1542675,1119744,187489,standard,from_u,1.0,534.2742460760165,-0.3953731811471077,-0.3953731811471077,y,0.0029000000000000002,y,solve_direct_pardiso,gmres-phase,1,218,True,True,nan,1.3436358291793057e-10,8.163893053756486e-08,1.3436358224215115e-10,6446.441530287266,4.06801700592041e-06,479.3285678178072,5787.888148993254,32.542081251740456,138.13520669937134,1.0,1e-05,-0.3953731811471077,0.0029000000000000002,29,43,True,1.6450874443314083e-06,5.590873502068135e-06
1542675,1119744,187489,standard,from_u,1.0,635.1636925792468,-0.4065973884144291,-0.4065973884144291,y,0.003,y,solve_direct_pardiso,gmres-phase,1,177,True,True,nan,9.525446241094139e-11,2.792376542469444e-05,9.525446468381727e-11,5709.041758269072,4.783272743225098e-06,438.77453093230724,5116.147517710924,28.972841411828995,117.26913049817085,1.0,1e-05,-0.4065973884144291,0.003,30,39,True,1.4574038920041263e-06,7.859659746159458e-06
1542675,1119744,187489,standard,from_u,1.0,635.1636925792468,-0.4065973884144291,-0.4065973884144291,y,0.003,y,solve_direct_pardiso,gmres-phase,1,177,True,True,nan,9.525446241094139e-11,2.792376542469444e-05,9.525446468381727e-11,5803.295321017504,4.708766937255859e-06,436.06828194856644,5210.574793249369,29.458429723978043,119.1830433756113,1.0,1e-05,-0.4065973884144291,0.003,30,39,True,1.4574038920041263e-06,7.859659746159458e-06
1542675,1119744,187489,standard,from_u,1.0,1134.1296438731406,-0.41775971268373524,-0.41775971268373524,y,0.0031000000000000003,y,solve_direct_pardiso,gmres-phase,1,173,True,True,nan,9.872364275494266e-11,1.9549333854678417e-06,9.872364181226829e-11,6070.908595576882,4.76837158203125e-06,461.35844418406487,5445.662884235382,30.84366224706173,124.87633222341537,1.0,1e-05,-0.41775971268373524,0.0031000000000000003,31,41,True,1.0076834502264403e-06,2.2691415455456665e-06
1542675,1119744,187489,standard,from_u,1.0,1134.1296438731406,-0.41775971268373524,-0.41775971268373524,y,0.0031000000000000003,y,solve_direct_pardiso,gmres-phase,1,173,True,True,nan,9.872364275494266e-11,1.9549333854678417e-06,9.872364181226829e-11,6159.604380741715,4.708766937255859e-06,458.36270655691624,5538.478507384658,31.265725642442703,123.18582783639431,1.0,1e-05,-0.41775971268373524,0.0031000000000000003,31,41,True,1.0076834502264403e-06,2.2691415455456665e-06
1542675,1119744,187489,standard,from_u,1.0,1387.5437092161924,-0.42893897115716734,-0.42893897115716734,y,0.0032,y,solve_direct_pardiso,gmres-phase,1,227,True,True,nan,2.1042189997183602e-10,9.482157049986238e-07,2.1042189131152242e-10,5577.715611547232,4.544854164123535e-06,426.00120466947556,4991.299631327391,28.79274393618107,123.92745524644852,1.0,1e-05,-0.42893897115716734,0.0032,32,38,True,4.742124856019413e-06,9.524009299681002e-06
1542675,1119744,187489,standard,from_u,1.0,1387.5437092161924,-0.42893897115716734,-0.42893897115716734,y,0.0032,y,solve_direct_pardiso,gmres-phase,1,227,True,True,nan,2.1042189997183602e-10,9.482157049986238e-07,2.1042189131152242e-10,5654.156972378492,4.32133674621582e-06,421.9547326564789,5069.542904555798,29.182968765497208,125.5700880587101,1.0,1e-05,-0.42893897115716734,0.0032,32,38,True,4.742124856019413e-06,9.524009299681002e-06
1542675,1119744,187489,standard,from_u,1.0,1481.187838673594,-0.44015702216167346,-0.44015702216167346,y,0.0033,y,solve_direct_pardiso,gmres-phase,1,219,True,True,nan,9.893427425307641e-11,1.1730632873794125e-08,9.893427427364384e-11,4824.622600659728,4.693865776062012e-06,369.4601208716631,4315.029430359602,24.961047053337097,108.10527092218399,1.0,1e-05,-0.44015702216167346,0.0033,33,33,True,2.8769020966727304e-06,6.0671596844757945e-06
1542675,1119744,187489,standard,from_u,1.0,1481.187838673594,-0.44015702216167346,-0.44015702216167346,y,0.0033,y,solve_direct_pardiso,gmres-phase,1,219,True,True,nan,9.893427425307641e-11,1.1730632873794125e-08,9.893427427364384e-11,4914.328918218613,4.604458808898926e-06,367.9346572756767,4405.723726436496,25.289871469140053,108.31220604479313,1.0,1e-05,-0.44015702216167346,0.0033,33,33,True,2.8769020966727304e-06,6.0671596844757945e-06
1542675,1119744,187489,standard,from_u,1.0,1578.1519368082218,-0.4514039832167226,-0.4514039832167226,y,0.0034000000000000002,y,solve_direct_pardiso,gmres-phase,1,226,True,True,nan,9.988917366124877e-11,2.3613367747890055e-05,9.988917248212574e-11,4456.679567307234,4.4405460357666016e-06,334.760902300477,3992.4797982871532,23.110249027609825,99.61946880817413,1.0,1e-05,-0.4514039832167226,0.0034000000000000002,34,30,True,1.7426437650073794e-06,9.433015463637984e-06
1542675,1119744,187489,standard,from_u,1.0,1578.1519368082218,-0.4514039832167226,-0.4514039832167226,y,0.0034000000000000002,y,solve_direct_pardiso,gmres-phase,1,226,True,True,nan,9.988917366124877e-11,2.3613367747890055e-05,9.988917248212574e-11,4489.513697400689,4.26173210144043e-06,334.800717651844,4023.5155119150877,22.79222111403942,101.57791367173195,1.0,1e-05,-0.4514039832167226,0.0034000000000000002,34,30,True,1.7426437650073794e-06,9.433015463637984e-06
1542675,1119744,187489,standard,from_u,1.0,1678.082814164134,-0.46266430234857936,-0.46266430234857936,y,0.0035,y,solve_direct_pardiso,gmres-phase,1,221,True,True,nan,4.021417049295406e-10,4.232320459522375e-05,4.021417036735622e-10,5317.305488571525,4.604458808898926e-06,389.98355373740196,4768.423171401024,26.596276268363,124.91566750407219,1.0,1e-05,-0.46266430234857936,0.0035,35,35,True,4.8318229137169664e-06,2.5195847956458664e-06
1542675,1119744,187489,standard,from_u,1.0,1678.082814164134,-0.46266430234857936,-0.46266430234857936,y,0.0035,y,solve_direct_pardiso,gmres-phase,1,221,True,True,nan,4.021417049295406e-10,4.232320459522375e-05,4.021417036735622e-10,5388.975534066558,3.814697265625e-06,391.06577433645725,4840.459280207753,26.687416076660156,123.30272142589092,1.0,1e-05,-0.46266430234857936,0.0035,35,35,True,4.8318229137169664e-06,2.5195847956458664e-06
1542675,1119744,187489,standard,from_u,1.0,1783.125629311437,-0.4739211192460076,-0.4739211192460076,y,0.0036000000000000003,y,solve_direct_pardiso,gmres-phase,1,199,True,True,nan,9.658468830057927e-11,1.3423081998309387e-10,9.658468830371672e-11,4053.844590216875,4.559755325317383e-06,300.47690914571285,3636.4841945171356,19.772307738661766,90.73461019992828,1.0,1e-05,-0.4739211192460076,0.0036000000000000003,36,27,True,4.771601610588976e-06,9.840886049585496e-06
1542675,1119744,187489,standard,from_u,1.0,1783.125629311437,-0.4739211192460076,-0.4739211192460076,y,0.0036000000000000003,y,solve_direct_pardiso,gmres-phase,1,199,True,True,nan,9.658468830057927e-11,1.3423081998309387e-10,9.658468830371672e-11,4084.3723945766687,4.276633262634277e-06,308.21319979429245,3655.486159592867,20.84606309235096,93.35507547855377,1.0,1e-05,-0.4739211192460076,0.0036000000000000003,36,27,True,4.771601610588976e-06,9.840886049585496e-06
1542675,1119744,187489,standard,from_u,1.0,1888.4747341995471,-0.4851543721712113,-0.4851543721712113,y,0.0037,y,solve_direct_pardiso,gmres-phase,1,207,True,True,nan,9.745978789542481e-11,2.7586173382054997e-08,9.745978631228242e-11,4027.9329382181168,4.32133674621582e-06,304.7239959985018,3600.5568448752165,20.471134513616562,95.73195692896843,1.0,1e-05,-0.4851543721712113,0.0037,37,27,True,2.4650942682652665e-06,6.366789200970296e-06
1542675,1119744,187489,standard,from_u,1.0,1888.4747341995471,-0.4851543721712113,-0.4851543721712113,y,0.0037,y,solve_direct_pardiso,gmres-phase,1,207,True,True,nan,9.745978789542481e-11,2.7586173382054997e-08,9.745978631228242e-11,4052.9433649927378,4.5746564865112305e-06,300.76362389326096,3628.598289862275,20.50313900411129,96.7649582028389,1.0,1e-05,-0.4851543721712113,0.0037,37,27,True,2.4650942682652665e-06,6.366789200970296e-06
1542675,1119744,187489,standard,from_u,1.0,1991.9301302028184,-0.4963532671171418,-0.4963532671171418,y,0.0038,y,solve_direct_pardiso,gmres-phase,1,243,True,True,nan,4.3773160376312537e-10,1.7061887330601226e-06,4.3773161490948013e-10,4553.9018326848745,4.932284355163574e-06,347.06297582387924,4057.9108896255493,23.516257613897324,118.52397778630257,1.0,1e-05,-0.4963532671171418,0.0038,38,31,True,2.740680414724209e-06,5.722112930829378e-06
1542675,1119744,187489,standard,from_u,1.0,1991.9301302028184,-0.4963532671171418,-0.4963532671171418,y,0.0038,y,solve_direct_pardiso,gmres-phase,1,243,True,True,nan,4.3773160376312537e-10,1.7061887330601226e-06,4.3773161490948013e-10,4603.959583029151,4.51505184173584e-06,343.60122223198414,4112.30002194643,23.642247647047043,117.53874203562737,1.0,1e-05,-0.4963532671171418,0.0038,38,31,True,2.740680414724209e-06,5.722112930829378e-06
1542675,1119744,187489,standard,from_u,1.0,2089.4377416819375,-0.5075072157183029,-0.5075072157183029,y,0.0039000000000000003,y,solve_direct_pardiso,gmres-phase,1,205,True,True,nan,9.817635935957065e-11,8.403677589550028e-07,9.817636064215092e-11,3866.8012437969446,4.395842552185059e-06,289.9996389001608,3457.6783476918936,19.310568407177925,93.69127923250198,1.0,1e-05,-0.5075072157183029,0.0039000000000000003,39,26,True,5.379776327376302e-06,5.862454209695777e-06
1542675,1119744,187489,standard,from_u,1.0,2089.4377416819375,-0.5075072157183029,-0.5075072157183029,y,0.0039000000000000003,y,solve_direct_pardiso,gmres-phase,1,205,True,True,nan,9.817635935957065e-11,8.403677589550028e-07,9.817636064215092e-11,3933.089446812868,3.993511199951172e-06,290.3792938441038,3522.563275977969,19.647791668772697,94.27647671103477,1.0,1e-05,-0.5075072157183029,0.0039000000000000003,39,26,True,5.379776327376302e-06,5.862454209695777e-06
1542675,1119744,187489,standard,from_u,1.0,2183.1594290269986,-0.5186041992274575,-0.5186041992274575,y,0.004,y,solve_direct_pardiso,gmres-phase,1,195,True,True,nan,9.504168372704984e-11,5.191995625983813e-07,9.504168479939762e-11,4588.361865714192,4.276633262634277e-06,312.3663451522589,4149.722015932202,20.465606689453125,99.45842042565346,1.0,1e-05,-0.5186041992274575,0.004,40,28,True,3.943410518077414e-06,3.0751338928322507e-06
1542675,1119744,187489,standard,from_u,1.0,2183.1594290269986,-0.5186041992274575,-0.5186041992274575,y,0.004,y,solve_direct_pardiso,gmres-phase,1,195,True,True,nan,9.504168372704984e-11,5.191995625983813e-07,9.504168479939762e-11,4660.366471722722,4.32133674621582e-06,313.09612299501896,4220.039543181658,21.26942527294159,99.49091067910194,1.0,1e-05,-0.5186041992274575,0.004,40,28,True,3.943410518077414e-06,3.0751338928322507e-06
1542675,1119744,187489,standard,from_u,1.0,2264.2747744470266,-0.5296368368079719,-0.5296368368079719,y,0.0041,y,solve_direct_pardiso,gmres-phase,1,169,True,True,nan,9.615255886754133e-11,7.768054214731062e-09,9.615255577357992e-11,4142.768050253391,5.02169132232666e-06,313.0463893264532,3705.10632096231,20.8653594404459,97.41930508613586,1.0,1e-05,-0.5296368368079719,0.0041,41,28,True,1.5587832808665212e-07,1.266331783693646e-06
1542675,1119744,187489,standard,from_u,1.0,2264.2747744470266,-0.5296368368079719,-0.5296368368079719,y,0.0041,y,solve_direct_pardiso,gmres-phase,1,169,True,True,nan,9.615255886754133e-11,7.768054214731062e-09,9.615255577357992e-11,4166.037279590964,5.081295967102051e-06,311.694399446249,3732.0992460101843,21.22438934445381,94.26780369877815,1.0,1e-05,-0.5296368368079719,0.0041,41,28,True,1.5587832808665212e-07,1.266331783693646e-06
1542675,1119744,187489,standard,from_u,1.0,2283.2701701166197,-0.5405801954866643,-0.5405801954866643,y,0.004200000000000001,y,solve_direct_pardiso,gmres-phase,1,194,True,True,nan,9.294585413365671e-11,8.125512626351739e-13,9.294585191984963e-11,5493.916173398495,4.5299530029296875e-06,412.64403377473354,4911.657291054726,27.430958822369576,134.64838951826096,1.0,1e-05,-0.5405801954866643,0.004200000000000001,42,37,True,6.70942834484879e-06,7.966865783540627e-06
1542675,1119744,187489,standard,from_u,1.0,2283.2701701166197,-0.5405801954866643,-0.5405801954866643,y,0.004200000000000001,y,solve_direct_pardiso,gmres-phase,1,194,True,True,nan,9.294585413365671e-11,8.125512626351739e-13,9.294585191984963e-11,5514.740620404482,4.306435585021973e-06,411.86215752363205,4936.01344743371,27.687508434057236,131.55591525137424,1.0,1e-05,-0.5405801954866643,0.004200000000000001,42,37,True,6.70942834484879e-06,7.966865783540627e-06
1542675,1119744,187489,standard,from_u,1.0,2283.2701701166197,-0.5513264799802662,-0.5513264799802662,y,0.0043,y,solve_direct_pardiso,gmres-phase,1,241,True,True,nan,9.600820710611356e-11,8.096180690055883e-06,9.600820721169722e-11,7793.475942894816,4.32133674621582e-06,587.930442661047,6958.683186888695,38.150397166609764,199.03284864127636,1.0,1e-05,-0.5513264799802662,0.0043,43,50,False,0.0003180499923667225,0.00035746936083981724
1542675,1119744,187489,standard,from_u,1.0,2283.2701701166197,-0.5513264799802662,-0.5513264799802662,y,0.0043,y,solve_direct_pardiso,gmres-phase,1,241,True,True,nan,9.600820710611356e-11,8.096180690055883e-06,9.600820721169722e-11,7941.712713196874,4.827976226806641e-06,586.2810508459806,7106.393826738,39.126970395445824,200.19477127492428,1.0,1e-05,-0.5513264799802662,0.0043,43,50,False,0.0003180499923667225,0.00035746936083981724
1542675,1119744,187489,standard,from_u,1.0,2334.572415796545,-0.5620351895470256,-0.5620351895470256,y,0.0044,y,solve_direct_pardiso,gmres-phase,1,274,True,True,nan,9.862389882162659e-11,9.876213951265014e-06,9.862390478366795e-11,7739.936941474676,4.664063453674316e-06,558.5211062282324,6934.95084220171,37.63177838921547,199.38912737369537,1.0,1e-05,-0.5620351895470256,0.0044,44,50,False,0.002029153555017805,0.002509689331595472
1542675,1119744,187489,standard,from_u,1.0,2334.572415796545,-0.5620351895470256,-0.5620351895470256,y,0.0044,y,solve_direct_pardiso,gmres-phase,1,274,True,True,nan,9.862389882162659e-11,9.876213951265014e-06,9.862390478366795e-11,7806.548425540328,4.693865776062012e-06,556.6034483909607,7004.238652810454,37.78781859576702,198.24968308210373,1.0,1e-05,-0.5620351895470256,0.0044,44,50,False,0.002029153555017805,0.002509689331595472
1542675,1119744,187489,standard,from_u,1.0,2442.3556463457453,-0.572569883660445,-0.572569883660445,y,0.0045000000000000005,y,solve_direct_pardiso,gmres-phase,1,302,True,True,nan,9.705888242704333e-11,2.278114591627234e-10,9.705888024277392e-11,7465.884061068296,4.634261131286621e-06,559.7473519146442,6641.5435999929905,37.57937903702259,217.5640958994627,1.0,1e-05,-0.572569883660445,0.0045000000000000005,45,50,False,0.003288076426705859,0.003916995630921163
1542675,1119744,187489,standard,from_u,1.0,2442.3556463457453,-0.572569883660445,-0.572569883660445,y,0.0045000000000000005,y,solve_direct_pardiso,gmres-phase,1,302,True,True,nan,9.705888242704333e-11,2.278114591627234e-10,9.705888024277392e-11,7654.127852335572,4.291534423828125e-06,561.2863144427538,6824.058999702334,38.308243587613106,220.90302769839764,1.0,1e-05,-0.572569883660445,0.0045000000000000005,45,50,False,0.003288076426705859,0.003916995630921163
1542675,1119744,187489,standard,from_u,1.0,2552.2846906339623,-0.5828879477777023,-0.5828879477777023,y,0.0046,y,solve_direct_pardiso,gmres-phase,1,329,True,True,nan,9.657295781469974e-11,3.558333220958819e-06,9.657295131260929e-11,7707.6237648278475,4.336237907409668e-06,585.6394171565771,6788.289558798075,48.68887688219547,275.4536259174347,1.0,1e-05,-0.5828879477777023,0.0046,46,50,False,0.007931667778616952,0.007496701384201151
1542675,1119744,187489,standard,from_u,1.0,2552.2846906339623,-0.5828879477777023,-0.5828879477777023,y,0.0046,y,solve_direct_pardiso,gmres-phase,1,329,True,True,nan,9.657295781469974e-11,3.558333220958819e-06,9.657295131260929e-11,7942.217347383499,4.291534423828125e-06,576.9593291282654,7040.751982465386,39.160048082470894,275.6184998601675,1.0,1e-05,-0.5828879477777023,0.0046,46,50,False,0.007931667778616952,0.007496701384201151
1542675,1119744,187489,standard,from_u,1.0,2664.4841088647618,-0.5929144046017651,-0.5929144046017651,y,0.0047,y,solve_direct_pardiso,gmres-phase,1,365,True,True,nan,9.7443674263262e-11,1.8910857829277745e-06,9.744367398283105e-11,7453.07249340415,4.425644874572754e-06,557.6902687549591,6571.62942969799,50.897596299648285,263.69496923685074,1.0,1e-05,-0.5929144046017651,0.0047,47,50,False,0.016372426280531826,0.023006240295988953
1542675,1119744,187489,standard,from_u,1.0,2664.4841088647618,-0.5929144046017651,-0.5929144046017651,y,0.0047,y,solve_direct_pardiso,gmres-phase,1,365,True,True,nan,9.7443674263262e-11,1.8910857829277745e-06,9.744367398283105e-11,7723.891343429685,5.140900611877441e-06,562.4621993303299,6838.017443105578,38.366988226771355,275.4884940087795,1.0,1e-05,-0.5929144046017651,0.0047,47,50,False,0.016372426280531826,0.023006240295988953
1542675,1119744,187489,standard,from_u,1.0,2778.9204056043454,-0.6024652994778816,-0.6024652994778816,y,0.0048000000000000004,y,solve_direct_pardiso,gmres-phase,1,411,True,True,nan,9.993525665039265e-11,8.430987177916855e-06,9.993525498482806e-11,7527.7255467921495,4.976987838745117e-06,561.416750729084,6610.042480096221,37.70775583386421,309.1935933679342,1.0,1e-05,-0.6024652994778816,0.0048000000000000004,48,50,False,0.024390239598947504,0.02781796475751442
1542675,1119744,187489,standard,from_u,1.0,2778.9204056043454,-0.6024652994778816,-0.6024652994778816,y,0.0048000000000000004,y,solve_direct_pardiso,gmres-phase,1,411,True,True,nan,9.993525665039265e-11,8.430987177916855e-06,9.993525498482806e-11,7622.1940042972565,4.589557647705078e-06,560.6753325015306,6705.994037926197,37.689639911055565,308.361872702837,1.0,1e-05,-0.6024652994778816,0.0048000000000000004,48,50,False,0.024390239598947504,0.02781796475751442
1542675,1119744,187489,standard,from_u,1.0,2895.2819693349184,-0.6109515143518838,-0.6109515143518838,y,0.0049,y,solve_direct_pardiso,gmres-phase,1,442,True,True,nan,9.788519231913622e-11,4.254715090124224e-06,9.788519161591103e-11,7461.571899473667,5.0961971282958984e-06,557.7218742668629,6526.709025338292,37.216346979141235,330.5431166142225,1.0,1e-05,-0.6109515143518838,0.0049,49,50,False,0.026363629989097727,0.04130202513386497
1542675,1119744,187489,standard,from_u,1.0,2895.2819693349184,-0.6109515143518838,-0.6109515143518838,y,0.0049,y,solve_direct_pardiso,gmres-phase,1,442,True,True,nan,9.788519231913622e-11,4.254715090124224e-06,9.788519161591103e-11,7564.205943390727,5.27501106262207e-06,560.1956735104322,6623.110070422292,38.39557269215584,332.9698324948549,1.0,1e-05,-0.6109515143518838,0.0049,49,50,False,0.026363629989097727,0.04130202513386497
1542675,1119744,187489,standard,from_u,1.0,3013.476983415235,-0.6121124861332429,-0.6121124861332429,y,0.005,y,solve_direct_pardiso,gmres-phase,1,501,True,True,nan,9.828596425203422e-11,8.360694753362783e-10,9.828596723688508e-11,7414.086983814836,4.0531158447265625e-06,559.7294574677944,6425.2735119611025,37.68249586224556,382.0228718072176,1.0,1e-05,-0.6121124861332429,0.005,50,50,False,0.019418372403340916,0.11627337617336371
1542675,1119744,187489,standard,from_u,1.0,3013.476983415235,-0.6121124861332429,-0.6121124861332429,y,0.005,y,solve_direct_pardiso,gmres-phase,1,501,True,True,nan,9.828596425203422e-11,8.360694753362783e-10,9.828596723688508e-11,7480.046002104878,4.708766937255859e-06,558.3720802217722,6490.124007970095,37.838796973228455,384.2187928855419,1.0,1e-05,-0.6121124861332429,0.005,50,50,False,0.019418372403340916,0.11627337617336371
1542675,1119744,187489,standard,from_u,1.0,3021.9454159282022,-0.5992758817426475,-0.5992758817426475,y,0.00501,y,solve_direct_pardiso,gmres-phase,1,517,True,True,nan,9.777594958220498e-11,3.6226291708158532e-06,9.77759413102706e-11,7366.125649169087,4.813075065612793e-06,556.7526338398457,6371.6867713183165,37.49651302397251,390.81146362423897,1.0,1e-05,-0.5992758817426475,0.00501,51,50,False,0.2414873648382243,0.9316669133374108
1542675,1119744,187489,standard,from_u,1.0,3021.9454159282022,-0.5992758817426475,-0.5992758817426475,y,0.00501,y,solve_direct_pardiso,gmres-phase,1,517,True,True,nan,9.777594958220498e-11,3.6226291708158532e-06,9.77759413102706e-11,7446.686848118901,5.0514936447143555e-06,559.7875436097383,6449.066198036075,37.94682338833809,390.3514661490917,1.0,1e-05,-0.5992758817426475,0.00501,51,50,False,0.2414873648382243,0.9316669133374108
1542675,1119744,187489,standard,from_u,1.0,3029.0815418466073,-0.5859854665918321,-0.5859854665918321,y,0.00502,y,solve_direct_pardiso,gmres-phase,1,537,True,True,nan,9.422078389252456e-11,1.502750761275819e-06,9.422078775205053e-11,7601.826029539108,4.410743713378906e-06,558.8939731270075,6587.517328739166,37.82673980295658,408.2071166485548,1.0,1e-05,-0.5859854665918321,0.00502,52,50,False,0.23993798245162626,0.738216941430494
1542675,1119744,187489,standard,from_u,1.0,3029.0815418466073,-0.5859854665918321,-0.5859854665918321,y,0.00502,y,solve_direct_pardiso,gmres-phase,1,537,True,True,nan,9.422078389252456e-11,1.502750761275819e-06,9.422078775205053e-11,7702.564324393868,4.51505184173584e-06,560.2568240761757,6687.051259249449,38.19208839535713,407.5185216367245,1.0,1e-05,-0.5859854665918321,0.00502,52,50,False,0.23993798245162626,0.738216941430494
1542675,1119744,187489,standard,from_u,1.0,3034.752763833172,-0.5730777284339577,-0.5730777284339577,y,0.00503,y,solve_direct_pardiso,gmres-phase,1,571,True,True,nan,9.906166999610172e-11,2.6857492752782073e-05,9.906166550152054e-11,7582.955470487475,4.76837158203125e-06,557.6579612493515,6553.461977437139,38.1231245547533,424.2854112237692,1.0,1e-05,-0.5730777284339577,0.00503,53,50,False,0.10962809283358663,0.7731121335826648
1542675,1119744,187489,standard,from_u,1.0,3034.752763833172,-0.5730777284339577,-0.5730777284339577,y,0.00503,y,solve_direct_pardiso,gmres-phase,1,571,True,True,nan,9.906166999610172e-11,2.6857492752782073e-05,9.906166550152054e-11,7653.290305450559,4.336237907409668e-06,561.8749768286943,6619.571885228157,38.38460473716259,423.95191088318825,1.0,1e-05,-0.5730777284339577,0.00503,53,50,False,0.10962809283358663,0.7731121335826648
1542675,1119744,187489,standard,from_u,1.0,3039.5514997030436,-0.5601919579624555,-0.5601919579624555,y,0.00504,y,solve_direct_pardiso,gmres-phase,1,590,True,True,nan,9.695977942058956e-11,5.266172117673737e-07,9.695977389806461e-11,7612.164424538612,4.902482032775879e-06,561.7762575000525,6565.667555421591,37.64326795935631,437.642042696476,1.0,1e-05,-0.5601919579624555,0.00504,54,50,False,0.1131432653019853,0.7521981551578648
1542675,1119744,187489,standard,from_u,1.0,3039.5514997030436,-0.5601919579624555,-0.5601919579624555,y,0.00504,y,solve_direct_pardiso,gmres-phase,1,590,True,True,nan,9.695977942058956e-11,5.266172117673737e-07,9.695977389806461e-11,7645.485958456993,4.112720489501953e-06,560.9489763975143,6600.367757946253,37.75420442223549,436.91319009661674,1.0,1e-05,-0.5601919579624555,0.00504,54,50,False,0.1131432653019853,0.7521981551578648
1542675,1119744,187489,standard,from_u,1.0,3043.561052358658,-0.5470618674246799,-0.5470618674246799,y,0.00505,y,solve_direct_pardiso,gmres-phase,1,608,True,True,nan,9.963662698344565e-11,6.111796864750928e-06,9.96366291749629e-11,7780.661845877767,4.9620866775512695e-06,561.4981280267239,6724.841079726815,37.94391958415508,446.96000169217587,1.0,1e-05,-0.5470618674246799,0.00505,55,50,False,0.13053229307855643,0.8051760101546707
1542675,1119744,187489,standard,from_u,1.0,3043.561052358658,-0.5470618674246799,-0.5470618674246799,y,0.00505,y,solve_direct_pardiso,gmres-phase,1,608,True,True,nan,9.963662698344565e-11,6.111796864750928e-06,9.96366291749629e-11,9499.78090891242,4.604458808898926e-06,718.0070866793394,8167.392683252692,53.48750449717045,549.5582374632359,1.0,1e-05,-0.5470618674246799,0.00505,55,50,False,0.13053229307855643,0.8051760101546707
